user_id,total_filters,different_fields_used,days_active_filtering,most_used_field
RQ485864,2,2,1,datumUitDienst
IC118458,2,1,1,datumUitDienst
IC149008,2,2,1,medewerkerCode
IC279458,2,2,1,datumUitDienst
RO518911,2,2,1,medewerkerNaam
RS103078,2,2,1,datumUitDienst
UA009422,2,2,1,medewerkerCode
RQ297099,2,2,1,medewerkerNaam
RW623383,2,2,1,medewerkerNaam
RY143662,2,2,1,medewerkerNaam
RX392446,2,2,1,datumUitDienst
IC217833,2,2,1,medewerkerCode
RY795375,2,2,1,datumUitDienst
RQ516148,2,2,1,medewerkerNaam
RY650124,2,2,1,datumUitDienst
UA004515,2,2,1,datumUitDienst
RO730053,2,2,1,medewerkerNaam
RY780622,2,2,1,medewerkerNaam
RV504415,2,2,1,medewerkerNaam
IC258697,2,2,1,medewerkerNaam
RY728000,2,2,1,medewerkerNaam
RQ519434,2,2,1,datumUitDienst
IC282627,2,2,1,datumUitDienst
RX215808,2,2,1,medewerkerNaam
RV485900,2,2,1,datumUitDienst
RQ134127,2,2,1,datumUitDienst
RX172078,2,2,1,datumUitDienst
RZ148243,2,2,1,datumUitDienst
RY647146,2,2,1,datumUitDienst
RY868382,2,2,1,datumUitDienst
RZ297109,2,2,1,medewerkerNaam
RS770182,2,2,1,datumUitDienst
RP808614,2,2,1,datumUitDienst
RX878736,2,2,1,datumUitDienst
RW925747,2,2,1,medewerkerNaam
IC209201,2,2,1,datumUitDienst
RX105301,2,2,1,medewerkerCode
IC151577,2,2,1,medewerkerNaam
RY1012401,2,2,1,datumUitDienst
RY633782,2,2,1,datumUitDienst
RW647095,2,2,1,datumUitDienst
RZ149497,2,2,1,medewerkerNaam
RX816730,2,2,1,datumUitDienst
IC230190,2,2,1,datumUitDienst
RS645097,2,2,1,medewerkerNaam
IC110520,2,2,1,datumUitDienst
RO346321,2,2,1,datumUitDienst
IC272874,2,2,1,medewerkerCode
RY497261,2,2,1,datumUitDienst
RV628399,2,2,1,medewerkerNaam
RO303096,2,2,1,datumUitDienst
RV884186,2,2,1,datumUitDienst
IC251056,2,2,1,datumUitDienst
RQ404484,2,2,1,datumUitDienst
RO943446,2,2,1,medewerkerNaam
RY151683,2,2,1,datumUitDienst
RO688713,2,2,1,datumUitDienst
RY183187,2,2,1,medewerkerCode
RY901808,2,2,1,datumUitDienst
RO396929,2,2,1,datumUitDienst
UA005382,2,2,1,medewerkerNaam
RZ206841,2,2,1,datumUitDienst
RX474180,2,2,1,medewerkerNaam
RS991246,2,2,1,medewerkerNaam
RY1000806,2,2,1,datumUitDienst
RQ516123,2,2,1,medewerkerNaam
IC211932,2,2,1,datumUitDienst
RO692957,2,2,1,datumUitDienst
RP133835,2,2,1,datumUitDienst
IC229737,2,2,1,datumUitDienst
IC200792,2,2,1,datumUitDienst
RT128978,2,2,1,medewerkerCode
RO1021399,2,2,1,datumUitDienst
RQ523525,2,2,1,medewerkerNaam
IC278720,2,2,1,medewerkerNaam
RX702365,2,2,1,medewerkerNaam
RW911691,2,2,1,medewerkerCode
IC255825,2,2,1,medewerkerCode
IC124755,2,2,1,medewerkerCode
RX817117,2,2,1,medewerkerNaam
RY1007070,2,2,1,medewerkerNaam
RX353053,2,2,1,medewerkerNaam
RQ705952,2,2,1,medewerkerNaam
RY866789,2,2,1,medewerkerNaam
RX360703,2,1,1,medewerkerNaam
RZ346888,2,2,1,datumUitDienst
RY731152,2,2,1,datumUitDienst
UA008171,2,1,1,medewerkerCode
RX922151,2,2,1,medewerkerNaam
RY906080,2,2,1,medewerkerNaam
RV622116,2,1,1,datumUitDienst
IC256752,2,2,1,medewerkerNaam
RO695177,2,2,1,datumUitDienst
RZ112286,2,2,1,medewerkerNaam
RU325636,2,2,1,medewerkerCode
IC227539,2,2,1,datumUitDienst
RU107565,2,2,1,datumUitDienst
RQ578970,2,2,1,datumUitDienst
RW754631,2,2,1,medewerkerNaam
IC267830,2,2,1,datumUitDienst
RT101139,2,2,1,datumUitDienst
RY283218,2,2,1,datumUitDienst
RY900569,2,2,1,medewerkerNaam
RY140370,2,2,1,datumUitDienst
RY731340,2,2,1,datumUitDienst
RX333447,2,2,1,medewerkerNaam
RY621822,2,2,1,medewerkerNaam
IC269421,2,2,1,datumUitDienst
RY999243,2,2,1,medewerkerNaam
RY936271,2,2,1,datumUitDienst
RQ557390,2,2,1,medewerkerNaam
RO686797,2,2,1,medewerkerCode
RP786411,2,2,1,medewerkerNaam
IC226774,2,2,1,datumUitDienst
RZ208269,2,2,1,datumUitDienst
RO488577,2,2,1,medewerkerNaam
RQ318909,2,2,1,medewerkerNaam
RY993046,2,2,1,datumUitDienst
RZ299097,2,2,1,medewerkerNaam
RS419158,2,2,1,datumUitDienst
RQ498839,2,2,1,datumUitDienst
RZ137930,2,2,1,datumUitDienst
UA007136,2,2,1,medewerkerCode
IC209472,2,2,1,datumUitDienst
RP808688,2,2,1,datumUitDienst
RO858623,2,2,1,medewerkerCode
RY290347,2,2,1,medewerkerNaam
RQ708203,2,2,1,medewerkerNaam
UA008499,2,2,1,datumUitDienst
RX869091,2,2,1,datumUitDienst
RY911501,2,2,1,medewerkerNaam
RO371691,2,2,1,datumUitDienst
RW582830,2,2,1,medewerkerNaam
RY359314,2,2,1,datumUitDienst
RY907260,2,2,1,medewerkerNaam
IC240466,2,2,1,datumUitDienst
RY249093,2,2,1,medewerkerNaam
RX766109,2,2,1,medewerkerNaam
RW993139,2,2,1,medewerkerNaam
RX824527,2,2,1,medewerkerCode
RX303133,2,2,1,datumUitDienst
UA004563,2,2,1,medewerkerCode
RQ509798,2,2,1,medewerkerNaam
RP159973,2,2,1,medewerkerNaam
UA000302,2,2,1,medewerkerNaam
RZ288141,2,2,1,datumUitDienst
RX256259,2,2,1,datumUitDienst
RX641747,2,2,1,medewerkerNaam
RY907838,2,2,1,medewerkerNaam
RQ747227,2,2,1,datumUitDienst
RY751122,2,2,1,datumUitDienst
RY573750,2,2,1,datumUitDienst
RW843670,2,2,1,datumUitDienst
RX916126,2,2,1,datumUitDienst
RP667785,2,2,1,datumUitDienst
UA002805,2,2,1,datumUitDienst
RZ337109,2,2,1,medewerkerNaam
IC289596,2,2,1,datumUitDienst
RZ220986,2,2,1,medewerkerNaam
RX349699,2,2,1,datumUitDienst
RP400954,2,2,1,medewerkerNaam
RY784975,2,2,1,medewerkerNaam
RW901695,2,2,1,datumUitDienst
RZ250621,2,2,1,medewerkerNaam
RY440085,2,2,1,medewerkerCode
RX702297,2,2,1,medewerkerNaam
IC259751,2,2,1,medewerkerCode
RX627836,2,2,1,datumUitDienst
IC109420,2,2,1,medewerkerCode
RO650182,2,2,1,datumUitDienst
RX266966,2,2,1,datumUitDienst
RQ518210,2,2,1,datumUitDienst
RZ350103,2,2,1,medewerkerNaam
IC102660,2,2,1,datumUitDienst
RZ262866,2,2,1,datumUitDienst
RZ184687,2,2,1,medewerkerNaam
RW660678,2,2,1,medewerkerCode
RY528781,2,2,1,datumUitDienst
RX132029,2,2,1,medewerkerCode
RX549646,2,2,1,medewerkerNaam
RY871795,2,2,1,medewerkerNaam
RT1032116,2,2,1,datumUitDienst
RT343199,2,2,1,medewerkerNaam
RY243152,2,2,1,datumUitDienst
IC119286,2,2,1,datumUitDienst
RZ324204,2,2,1,datumUitDienst
IC199812,2,2,1,datumUitDienst
RO974614,2,2,1,datumUitDienst
UA010376,2,2,1,datumUitDienst
RX815957,2,2,1,datumUitDienst
RP212195,2,2,1,datumUitDienst
RW597327,2,2,1,medewerkerNaam
RX318084,2,2,1,medewerkerNaam
RQ884967,2,2,1,datumUitDienst
IC165462,2,2,1,datumUitDienst
RZ282361,2,2,1,datumUitDienst
RO587484,2,2,1,medewerkerNaam
RZ284476,2,2,1,datumUitDienst
UA006249,2,2,1,medewerkerCode
RO741556,2,2,1,datumUitDienst
RZ316226,2,2,1,medewerkerNaam
RP647905,2,2,1,medewerkerNaam
RY630787,2,2,1,datumUitDienst
IC254000,2,2,1,medewerkerCode
RW637153,2,2,1,medewerkerCode
RS719391,2,2,1,datumUitDienst
RQ523012,2,2,1,datumUitDienst
RX829393,2,2,1,medewerkerNaam
UA008095,2,2,1,medewerkerNaam
IC286736,2,2,1,medewerkerCode
IC135570,2,2,1,datumUitDienst
RY984803,2,2,1,medewerkerNaam
RX271258,2,2,1,datumUitDienst
RY496009,2,2,1,datumUitDienst
RO982452,2,2,1,medewerkerNaam
RO338519,2,2,1,datumUitDienst
RQ745227,2,2,1,datumUitDienst
IC196892,2,2,1,medewerkerCode
RY984791,2,2,1,datumUitDienst
RY202232,2,2,1,datumUitDienst
RX134759,2,2,1,medewerkerNaam
RQ531887,2,2,1,medewerkerNaam
RW745544,2,2,1,datumUitDienst
RQ995550,2,2,1,medewerkerNaam
RY868180,2,2,1,medewerkerNaam
RQ516789,2,2,1,datumUitDienst
IC230516,2,2,1,datumUitDienst
RX386143,2,2,1,medewerkerNaam
RO716878,2,2,1,medewerkerNaam
RY542692,2,2,1,medewerkerCode
RY243032,2,2,1,medewerkerCode
RP135904,2,2,1,medewerkerNaam
IC195195,2,2,1,datumUitDienst
IC278685,2,2,1,medewerkerNaam
RV650066,2,2,1,medewerkerNaam
RY995838,2,2,1,medewerkerNaam
IC287009,2,2,1,medewerkerNaam
RX285769,2,2,1,medewerkerNaam
RY651664,2,2,1,datumUitDienst
IC296361,2,1,1,medewerkerCode
IC194192,2,2,1,datumUitDienst
RX147182,2,2,1,datumUitDienst
RY587899,2,2,1,medewerkerNaam
RO829233,2,2,1,medewerkerNaam
RU121680,2,2,1,medewerkerNaam
RO397032,2,2,1,medewerkerNaam
RY418357,2,2,1,medewerkerNaam
RO707355,2,2,1,medewerkerNaam
IC224770,2,2,1,datumUitDienst
RY661958,2,2,1,medewerkerNaam
RX529170,2,2,1,medewerkerNaam
RZ141004,2,2,1,datumUitDienst
RY871800,2,2,1,medewerkerCode
RX451568,2,2,1,datumUitDienst
RV338662,2,2,1,datumUitDienst
RY586911,2,2,1,medewerkerNaam
RZ305613,2,2,1,datumUitDienst
RY862696,2,2,1,datumUitDienst
IC217946,2,2,1,medewerkerCode
RO389255,2,2,1,datumUitDienst
RT975838,2,2,1,datumUitDienst
RQ492602,2,2,1,medewerkerNaam
RQ158455,2,2,1,datumUitDienst
RU132028,2,2,1,medewerkerNaam
RZ179312,2,2,1,datumUitDienst
RZ206668,2,2,1,medewerkerNaam
RU380308,2,2,1,medewerkerNaam
RO370143,2,2,1,datumUitDienst
RV755231,2,2,1,medewerkerNaam
RW885639,2,2,1,medewerkerNaam
RQ118315,2,2,1,medewerkerNaam
RP875865,2,2,1,datumUitDienst
RY544009,2,2,1,medewerkerNaam
RO681109,2,2,1,datumUitDienst
RO684329,2,2,1,medewerkerNaam
RU389841,2,2,1,datumUitDienst
RZ354798,2,2,1,datumUitDienst
IC296073,2,2,1,datumUitDienst
IC141953,2,2,1,medewerkerNaam
RZ213595,2,2,1,datumUitDienst
RY890849,2,2,1,datumUitDienst
RQ780065,2,2,1,afdeling
UA004909,2,2,1,medewerkerNaam
RZ275539,2,2,1,medewerkerNaam
RX817588,2,2,1,medewerkerNaam
IC237602,2,2,1,datumUitDienst
RZ223607,2,2,1,datumUitDienst
RY505335,2,2,1,datumUitDienst
RQ509897,2,2,1,medewerkerNaam
RX329563,2,2,1,datumUitDienst
RW486200,2,2,1,datumUitDienst
RW552725,2,2,1,medewerkerNaam
RQ888420,2,2,1,datumUitDienst
IC287694,2,2,1,datumUitDienst
RY683024,2,2,1,datumUitDienst
RY551442,2,2,1,datumUitDienst
RY463973,2,2,1,datumUitDienst
RO360516,2,2,1,medewerkerNaam
RY787345,2,2,1,medewerkerNaam
RZ150150,2,2,1,datumUitDienst
RV340733,2,2,1,medewerkerNaam
RX242157,2,2,1,medewerkerNaam
UA009703,2,2,1,medewerkerNaam
RO938598,2,2,1,medewerkerNaam
RP336956,2,2,1,medewerkerNaam
RX788436,2,2,1,datumUitDienst
RY621166,2,2,1,datumUitDienst
RX551402,2,2,1,medewerkerNaam
RX278798,2,2,1,medewerkerNaam
RY474636,2,2,1,medewerkerNaam
RY704872,2,2,1,medewerkerNaam
RZ182234,2,2,1,medewerkerNaam
RZ223631,2,2,1,datumUitDienst
RQ472394,2,2,1,datumUitDienst
RO654375,2,2,1,medewerkerNaam
IC296470,2,2,1,datumUitDienst
RX290616,2,2,1,datumUitDienst
IC296158,2,2,1,medewerkerNaam
RW448857,2,2,1,datumUitDienst
RY642962,2,2,1,datumUitDienst
RW774225,2,2,1,datumUitDienst
IC209356,2,2,1,datumUitDienst
RY951577,2,2,1,medewerkerNaam
RQ662809,2,2,1,datumUitDienst
RY906185,2,2,1,medewerkerNaam
RX219027,2,2,1,datumUitDienst
RP783216,2,2,1,datumUitDienst
RQ257570,2,2,1,medewerkerNaam
RY675294,2,2,1,medewerkerNaam
RZ315031,2,2,1,medewerkerNaam
IC199805,2,2,1,medewerkerCode
RZ173490,2,2,1,datumUitDienst
RO406934,2,2,1,datumUitDienst
RQ456442,2,2,1,medewerkerNaam
RQ513575,2,2,1,medewerkerNaam
RY247162,2,2,1,datumUitDienst
IC168378,2,2,1,medewerkerCode
RY154991,2,2,1,datumUitDienst
RP401323,2,2,1,datumUitDienst
RU731059,2,2,1,datumUitDienst
IC217873,2,2,1,datumUitDienst
RX254854,2,1,1,datumUitDienst
RW982470,2,2,1,datumUitDienst
RS806530,2,2,1,datumUitDienst
RX530832,2,2,1,datumUitDienst
RU659329,2,2,1,datumUitDienst
RZ266448,2,2,1,datumUitDienst
RV395998,2,2,1,datumUitDienst
IC204110,2,2,1,medewerkerCode
RY103680,2,2,1,medewerkerNaam
RX220684,2,2,1,datumUitDienst
RP842370,2,2,1,datumUitDienst
RP141235,2,2,1,datumUitDienst
IC254701,2,2,1,datumUitDienst
RX939437,2,2,1,medewerkerNaam
RY751558,2,2,1,datumUitDienst
RZ110030,2,2,1,medewerkerNaam
RY238285,2,2,1,medewerkerNaam
RV742532,2,2,1,datumUitDienst
RP767758,2,2,1,datumUitDienst
RX563667,2,2,1,medewerkerNaam
RY678565,2,2,1,datumUitDienst
RY634073,2,2,1,datumUitDienst
RV378950,2,2,1,medewerkerNaam
RZ206188,2,2,1,medewerkerNaam
IC202504,2,2,1,medewerkerNaam
RX763988,2,2,1,medewerkerNaam
RO536145,2,2,1,datumUitDienst
RX921641,2,2,1,medewerkerNaam
RS958312,2,2,1,medewerkerNaam
RP136305,2,2,1,datumUitDienst
IC292897,2,2,1,datumUitDienst
RZ218888,2,2,1,afdeling
RS489157,2,2,1,medewerkerNaam
UA006679,2,2,1,medewerkerCode
RY861366,2,2,1,medewerkerNaam
IC268953,2,2,1,datumUitDienst
RP310351,2,2,1,medewerkerCode
RQ116897,2,2,1,datumUitDienst
RW467214,2,2,1,datumUitDienst
RS994034,2,2,1,datumUitDienst
RZ174237,2,2,1,medewerkerNaam
RY857098,2,2,1,medewerkerNaam
RP428847,2,2,1,datumUitDienst
RX268417,2,2,1,medewerkerNaam
IC274530,2,2,1,datumUitDienst
RW836122,2,2,1,datumUitDienst
IC207232,2,2,1,medewerkerCode
IC109489,2,2,1,medewerkerNaam
RY187137,2,2,1,medewerkerNaam
RW807351,2,2,1,medewerkerNaam
RY538203,2,2,1,datumUitDienst
RX665703,2,2,1,medewerkerNaam
RZ168567,2,2,1,datumUitDienst
RX818710,2,2,1,medewerkerNaam
RV555959,2,2,1,medewerkerNaam
RZ293484,2,2,1,medewerkerNaam
RY530638,2,2,1,datumUitDienst
RP157545,2,2,1,medewerkerNaam
RY584195,2,2,1,datumUitDienst
RP664662,2,2,1,medewerkerNaam
IC283269,2,1,1,medewerkerCode
RX291775,2,2,1,datumUitDienst
IC279238,2,2,1,medewerkerCode
IC133641,2,2,1,datumUitDienst
RY871923,2,2,1,medewerkerNaam
UA004512,2,2,1,datumUitDienst
IC204071,2,2,1,medewerkerCode
RY892981,2,2,1,datumUitDienst
IC243318,2,2,1,medewerkerNaam
IC237398,2,2,1,medewerkerNaam
RY393513,2,2,1,medewerkerNaam
RV339185,2,2,1,medewerkerCode
RX823866,2,2,1,medewerkerCode
RY301834,2,2,1,medewerkerNaam
RX641616,2,2,1,medewerkerNaam
RQ479220,2,2,1,medewerkerNaam
RZ128473,2,2,1,medewerkerNaam
RO1002636,2,2,1,medewerkerNaam
RU629559,2,2,1,datumUitDienst
RU588588,2,2,1,medewerkerNaam
RU698340,2,2,1,medewerkerNaam
RW766535,2,2,1,medewerkerNaam
RT418059,2,2,1,datumUitDienst
RQ521035,2,2,1,medewerkerNaam
RQ469428,2,2,1,medewerkerNaam
IC124700,2,2,1,datumUitDienst
IC278094,2,2,1,medewerkerCode
IC213561,2,2,1,datumUitDienst
RX641036,2,2,1,datumUitDienst
IC210226,2,2,1,medewerkerNaam
RY451849,2,2,1,medewerkerNaam
RZ327308,2,2,1,datumUitDienst
IC217732,2,2,1,datumUitDienst
RY742174,2,2,1,medewerkerNaam
IC156062,2,2,1,medewerkerNaam
RY654263,2,2,1,medewerkerNaam
RQ705613,2,2,1,medewerkerNaam
IC228383,2,2,1,datumUitDienst
RQ347333,2,2,1,datumUitDienst
RO488544,2,2,1,datumUitDienst
RY442779,2,2,1,medewerkerNaam
RU689690,2,2,1,medewerkerNaam
IC252834,2,2,1,medewerkerCode
RV884446,2,2,1,datumUitDienst
RP851293,2,2,1,datumUitDienst
RS736265,2,2,1,datumUitDienst
RX294711,2,1,1,medewerkerNaam
RZ208418,2,2,1,datumUitDienst
RX414265,2,2,1,medewerkerNaam
RP432318,2,2,1,datumUitDienst
RX608352,2,2,1,medewerkerNaam
IC295951,2,2,1,medewerkerCode
RT381119,2,2,1,datumUitDienst
IC140082,2,2,1,medewerkerNaam
RZ248567,2,2,1,medewerkerNaam
RO518547,2,2,1,medewerkerNaam
RY390836,2,2,1,datumUitDienst
RZ259655,2,2,1,datumUitDienst
RZ208821,2,1,1,medewerkerCode
IC132783,2,2,1,datumUitDienst
RQ745063,2,2,1,medewerkerNaam
RX254874,2,2,1,datumUitDienst
RX815977,2,2,1,medewerkerNaam
RZ172975,2,2,1,medewerkerNaam
RV813344,2,2,1,datumUitDienst
RY148065,2,2,1,datumUitDienst
UA009042,2,2,1,medewerkerCode
RQ565817,2,2,1,medewerkerNaam
IC149697,2,2,1,medewerkerNaam
RY943594,2,2,1,medewerkerNaam
RU689924,2,2,1,datumUitDienst
RY231394,2,2,1,medewerkerNaam
IC290139,2,2,1,medewerkerCode
RY962643,2,2,1,datumUitDienst
IC286233,2,2,1,medewerkerCode
IC259059,2,2,1,datumUitDienst
RP134382,2,2,1,datumUitDienst
IC204035,2,2,1,medewerkerCode
RQ373861,2,2,1,datumUitDienst
RS991393,2,2,1,medewerkerNaam
RV448912,2,2,1,medewerkerNaam
IC225948,2,2,1,medewerkerCode
RQ151659,2,2,1,medewerkerCode
RQ461852,2,2,1,datumUitDienst
IC292656,2,2,1,medewerkerCode
IC217947,2,2,1,medewerkerNaam
RZ285834,2,2,1,datumUitDienst
IC183597,2,2,1,medewerkerNaam
IC287434,2,2,1,medewerkerGeboortedatum
RW456792,2,2,1,medewerkerNaam
RY997661,2,2,1,medewerkerCode
IC255659,2,2,1,medewerkerNaam
RQ498766,2,2,1,datumUitDienst
RP315636,2,2,1,medewerkerCode
RW536534,2,2,1,medewerkerNaam
RX669139,2,2,1,medewerkerNaam
RX406099,2,2,1,datumUitDienst
IC217707,2,2,1,datumUitDienst
RX696476,2,2,1,datumUitDienst
RX201804,2,2,1,datumUitDienst
RX776938,2,2,1,datumUitDienst
RY908063,2,2,1,medewerkerNaam
RW490295,2,2,1,medewerkerNaam
IC272363,2,2,1,datumUitDienst
RX345633,2,2,1,datumUitDienst
RU125190,2,2,1,datumUitDienst
RZ178672,2,2,1,datumUitDienst
RY342778,2,2,1,medewerkerCode
RW779010,2,2,1,medewerkerNaam
RX243365,2,2,1,datumUitDienst
RO134372,2,2,1,medewerkerNaam
RZ176417,2,2,1,datumUitDienst
RO989086,2,2,1,datumUitDienst
RY854693,2,2,1,datumUitDienst
RY533604,2,2,1,medewerkerNaam
RQ957536,2,2,1,medewerkerNaam
RQ508519,2,2,1,medewerkerNaam
IC289176,2,2,1,datumUitDienst
RZ339136,2,2,1,datumUitDienst
RP667760,2,2,1,medewerkerNaam
RX405785,2,2,1,medewerkerCode
IC227690,2,2,1,medewerkerCode
RO650227,2,2,1,medewerkerNaam
IC236800,2,2,1,datumUitDienst
IC266057,2,2,1,datumUitDienst
IC221267,2,2,1,medewerkerNaam
RW106870,2,2,1,datumUitDienst
RX827814,2,2,1,medewerkerNaam
RV781154,2,2,1,medewerkerNaam
IC167694,2,2,1,medewerkerNaam
RQ384302,2,2,1,datumUitDienst
IC217944,2,2,1,medewerkerCode
RU340091,2,1,1,medewerkerNaam
RY629083,2,2,1,datumUitDienst
IC193514,2,2,1,medewerkerNaam
RO364396,2,2,1,medewerkerNaam
IC242277,2,2,1,datumUitDienst
RV105428,2,2,1,medewerkerCode
RY285166,2,2,1,datumUitDienst
IC294600,2,2,1,medewerkerCode
RW825146,2,2,1,medewerkerNaam
RW840526,2,2,1,datumUitDienst
RX586195,2,2,1,medewerkerNaam
RO373082,2,2,1,datumUitDienst
RZ177349,2,2,1,medewerkerNaam
RP133056,2,2,1,medewerkerNaam
RX636810,1,1,1,datumUitDienst
RO214268,1,1,1,medewerkerNaam
UA006575,1,1,1,medewerkerCode
IC137667,1,1,1,medewerkerCode
IC278718,1,1,1,medewerkerCode
UA000414,1,1,1,medewerkerCode
IC201164,1,1,1,medewerkerCode
IC239093,1,1,1,medewerkerCode
IC226926,1,1,1,medewerkerNaam
IC230518,1,1,1,medewerkerCode
RP767805,1,1,1,datumUitDienst
IC259288,1,1,1,medewerkerCode
RZ134291,1,1,1,medewerkerNaam
UA009303,1,1,1,medewerkerCode
RO523829,1,1,1,medewerkerNaam
RW484807,1,1,1,medewerkerNaam
RY704449,1,1,1,medewerkerNaam
IC281666,1,1,1,medewerkerNaam
IC253117,1,1,1,medewerkerCode
IC197893,1,1,1,medewerkerCode
RY645687,1,1,1,medewerkerCode
RY478866,1,1,1,medewerkerNaam
UA002705,1,1,1,medewerkerNaam
IC275149,1,1,1,medewerkerCode
IC211299,1,1,1,medewerkerCode
RU743634,1,1,1,datumUitDienst
UA009623,1,1,1,datumUitDienst
IC261999,1,1,1,medewerkerCode
RP153299,1,1,1,medewerkerCode
RX335425,1,1,1,datumUitDienst
IC167376,1,1,1,medewerkerCode
RU133305,1,1,1,datumUitDienst
IC229794,1,1,1,medewerkerCode
RY965116,1,1,1,medewerkerNaam
RZ330636,1,1,1,datumUitDienst
RX810960,1,1,1,datumUitDienst
UA006976,1,1,1,medewerkerNaam
RT363989,1,1,1,medewerkerNaam
RX682986,1,1,1,medewerkerNaam
RO851757,1,1,1,medewerkerCode
UA006573,1,1,1,medewerkerCode
UA008174,1,1,1,medewerkerCode
RQ118463,1,1,1,medewerkerCode
RY153570,1,1,1,datumUitDienst
RX233053,1,1,1,datumUitDienst
RX563919,1,1,1,medewerkerNaam
RO812881,1,1,1,datumUitDienst
IC247106,1,1,1,medewerkerCode
IC253383,1,1,1,medewerkerCode
RX559870,1,1,1,medewerkerNaam
RO373417,1,1,1,datumUitDienst
IC289211,1,1,1,medewerkerNaam
RZ208880,1,1,1,datumUitDienst
RU597658,1,1,1,datumUitDienst
RY274822,1,1,1,datumUitDienst
RY709733,1,1,1,medewerkerNaam
IC286238,1,1,1,medewerkerCode
RX928180,1,1,1,datumUitDienst
RZ339055,1,1,1,medewerkerCode
IC152941,1,1,1,medewerkerCode
